InventoryDate,ItemCode,Branch,InventoryQuantity
1/1/18,10720,Atlanta F&S,89
1/1/18,10720,Fontana,62
1/1/18,10720,Great Lakes CC,18
1/1/18,10720,Sacramento Main,57
1/1/18,10720,Tampa F&S,14
1/1/18,10720,USD Region Offices,136
1/1/18,10721,Atlanta F&S,3
1/1/18,10721,Fontana,1
1/1/18,10721,Great Lakes CC,2
1/1/18,10721,Sacramento Main,4
1/1/18,10721,Seattle F&S,1
1/1/18,10721,Tampa F&S,2
1/1/18,10721,USD Region Offices,9
1/1/18,10722,Atlanta F&S,5
1/1/18,10722,Fontana,1
1/1/18,10722,Great Lakes CC,2
1/1/18,10722,Sacramento Main,2
1/1/18,10722,Tampa F&S,2
1/1/18,10722,USD Region Offices,14
1/1/18,10724,Sacramento Main,176
1/1/18,10725,Linden,31
1/1/18,10725,Sacramento Main,211
1/1/18,10727,Atlanta F&S,50
1/1/18,10727,Baltimore F&S,121
1/1/18,10727,Fontana,22
1/1/18,10727,Houston F&S,54
1/1/18,10727,USD Region Offices,29
1/1/18,10728,Sacramento Main,9
1/1/18,10730,USD Region Offices,1200
1/1/18,10741,Fontana,10
1/1/18,10741,Seattle F&S,51
1/1/18,10747,Baltimore F&S,2
1/1/18,10749,Sacramento Main,23
1/1/18,10750,Sacramento Main,686
1/1/18,10751,Houston F&S,16
1/1/18,10751,USD Region Offices,788
1/1/18,10752,Houston F&S,114
1/1/18,10752,USD Region Offices,776
1/1/18,10753,Atlanta F&S,1
1/1/18,10753,Baltimore F&S,1
1/1/18,10753,Fontana,1
1/1/18,10753,Linden,9
1/1/18,10753,Sacramento Main,10
1/1/18,10753,Seattle F&S,3
1/1/18,10754,Atlanta F&S,33
1/1/18,10754,Baltimore F&S,55
1/1/18,10754,Fontana,146
1/1/18,10754,Linden,86
1/1/18,10754,Sacramento Main,32
1/1/18,10754,Seattle F&S,223
1/1/18,10754,Tampa F&S,22
1/1/18,10754,USD Region Offices,500
1/1/18,10755,Sacramento Main,709
1/1/18,10757,Sacramento Main,735
1/1/18,10763,Linden,26
1/1/18,10764,Houston F&S,16
1/1/18,10765,Linden,56
1/1/18,10766,Fontana,179
1/1/18,10767,Atlanta F&S,600
1/1/18,10767,Baltimore F&S,742
1/1/18,10767,Fontana,758
1/1/18,10767,Houston F&S,954
1/1/18,10767,Linden,587
1/1/18,10767,Sacramento Main,309
1/1/18,10767,Seattle F&S,416
1/1/18,10767,Tampa F&S,425
1/1/18,10767,USD Region Offices,4000
1/1/18,10768,Atlanta F&S,350
1/1/18,10768,Fontana,740
1/1/18,10768,Houston F&S,400
1/1/18,10768,Linden,2000
1/1/18,10768,Sacramento Main,1525
1/1/18,10768,Seattle F&S,1075
1/1/18,10768,Tampa F&S,600
1/1/18,10768,USD Region Offices,150
1/1/18,10769,Linden,50
1/1/18,10770,Sacramento Main,2
1/1/18,10773,Linden,1373
1/1/18,10777,Atlanta F&S,2180
1/1/18,10777,Baltimore F&S,880
1/1/18,10777,Fontana,7579
1/1/18,10777,Great Lakes CC,1309
1/1/18,10777,Houston F&S,1298
1/1/18,10777,Linden,2502
1/1/18,10777,Sacramento Main,4176
1/1/18,10777,Seattle F&S,2835
1/1/18,10777,Tampa F&S,1988
1/1/18,10777,USD Region Offices,5190
1/1/18,10791,Houston F&S,2
1/1/18,10791,Linden,13
1/1/18,10791,USD Region Offices,43
1/1/18,10792,Baltimore F&S,275
1/1/18,10792,Linden,229
1/1/18,10793,Montreal F&S,11
1/1/18,10793,Toronto F&S,26
1/1/18,10795,Toronto F&S,42
1/1/18,10796,Montreal F&S,2
1/1/18,10796,Toronto F&S,14
1/1/18,10797,Sacramento Main,27
1/1/18,10797,Seattle F&S,24
1/1/18,10797,Tampa F&S,5
1/1/18,10798,Sacramento Main,10
1/1/18,10798,Seattle F&S,32
1/1/18,10802,USD Region Offices,1
1/1/18,10808,Sacramento Main,6
1/1/18,10811,Sacramento Main,64
1/1/18,10813,Fontana,13
1/1/18,10814,Fontana,16
1/1/18,10814,Sacramento Main,64
1/1/18,10815,Fontana,19
1/1/18,10816,Sacramento Main,9
1/1/18,10827,Great Lakes CC,12
1/1/18,10827,USD Region Offices,9
1/1/18,10828,Great Lakes CC,21
1/1/18,10828,USD Region Offices,43
1/1/18,10829,Atlanta F&S,1922
1/1/18,10829,Baltimore F&S,4
1/1/18,10829,Fontana,2214
1/1/18,10829,Great Lakes CC,1108
1/1/18,10829,Houston F&S,446
1/1/18,10829,Sacramento Main,2853
1/1/18,10829,Seattle F&S,2746
1/1/18,10829,Tampa F&S,937
1/1/18,10829,USD Region Offices,925
1/1/18,10830,Atlanta F&S,272
1/1/18,10830,Baltimore F&S,908
1/1/18,10830,Fontana,6018
1/1/18,10830,Houston F&S,452
1/1/18,10830,Linden,3572
1/1/18,10830,Sacramento Main,1516
1/1/18,10830,Seattle F&S,163
1/1/18,10830,Tampa F&S,851
1/1/18,10830,USD Region Offices,225
1/1/18,10835,Toronto F&S,3924
1/1/18,10836,Houston F&S,1608
1/1/18,10840,Toronto F&S,5
1/1/18,10841,Toronto F&S,99
1/1/18,10842,Toronto F&S,8
1/1/18,10843,Toronto F&S,7
1/1/18,10844,Toronto F&S,15
1/1/18,10845,Toronto F&S,10
1/1/18,10846,Toronto F&S,56
1/1/18,10847,Toronto F&S,125
1/1/18,10848,Sacramento Main,1879
1/1/18,10848,Seattle F&S,3506
1/1/18,10850,Atlanta F&S,375
1/1/18,10850,Houston F&S,1914
1/1/18,10850,Tampa F&S,500
1/1/18,10853,Seattle F&S,114
1/1/18,10858,Great Lakes CC,150
1/1/18,10859,Great Lakes CC,10
1/1/18,10860,Montreal F&S,103
1/1/18,10860,Toronto F&S,78
1/1/18,10861,Montreal F&S,99
1/1/18,10861,Toronto F&S,41
1/1/18,10862,Houston F&S,1088
1/1/18,10866,Houston F&S,815
1/1/18,24387,Toronto F&S,91
1/1/18,27289,Toronto F&S,2
1/1/18,27291,Toronto F&S,10
1/1/18,40202,Houston F&S,9
1/1/18,40306,Houston F&S,171
1/1/18,40802,Baltimore F&S,17
1/1/18,40802,Houston F&S,24
1/1/18,40802,USD Region Offices,72
1/1/18,45010,Houston F&S,284
1/1/18,45010,Seattle F&S,120
1/1/18,45017,Atlanta F&S,1350
1/1/18,45017,Baltimore F&S,1311
1/1/18,45017,Edmonton F&S,2973
1/1/18,45017,Fontana,6505
1/1/18,45017,Great Lakes CC,19461
1/1/18,45017,Houston F&S,45687
1/1/18,45017,Linden,36355
1/1/18,45017,Sacramento Main,41716
1/1/18,45017,Seattle F&S,16659
1/1/18,45017,Tampa F&S,3986
1/1/18,45017,Vancouver F&S,46459
1/1/18,47003,Edmonton F&S,248
1/1/18,47003,Linden,6
1/1/18,47003,Seattle F&S,25
1/1/18,47004,Atlanta F&S,14
1/1/18,47004,Houston F&S,6
1/1/18,47004,Sacramento Main,12
1/1/18,47005,Great Lakes CC,11
1/1/18,47006,Baltimore F&S,192
1/1/18,47006,Edmonton F&S,723
1/1/18,47006,Fontana,79
1/1/18,47006,Great Lakes CC,191
1/1/18,47006,Houston F&S,768
1/1/18,47006,Linden,141
1/1/18,47006,Sacramento Main,357
1/1/18,47006,Seattle F&S,200
1/1/18,47006,USD Region Offices,1
1/1/18,47006,Vancouver F&S,441
1/1/18,47007,Great Lakes CC,13
1/1/18,47007,Houston F&S,7
1/1/18,47007,Linden,3
1/1/18,47008,Great Lakes CC,11
1/1/18,47008,Linden,9
1/1/18,47008,Sacramento Main,21
1/1/18,47009,Baltimore F&S,199
1/1/18,47009,Edmonton F&S,650
1/1/18,47009,Fontana,43
1/1/18,47009,Great Lakes CC,115
1/1/18,47009,Houston F&S,530
1/1/18,47009,Linden,255
1/1/18,47009,Sacramento Main,436
1/1/18,47009,Seattle F&S,591
1/1/18,47009,Vancouver F&S,403
1/1/18,47010,Fontana,1
1/1/18,47011,Baltimore F&S,89
1/1/18,47011,Edmonton F&S,44
1/1/18,47011,Fontana,2
1/1/18,47011,Great Lakes CC,42
1/1/18,47011,Houston F&S,138
1/1/18,47011,Linden,66
1/1/18,47011,Sacramento Main,29
1/1/18,47011,Seattle F&S,55
1/1/18,47011,Vancouver F&S,223
1/1/18,47012,Houston F&S,2
1/1/18,47012,Sacramento Main,3
1/1/18,47013,Atlanta F&S,71
1/1/18,47013,Baltimore F&S,261
1/1/18,47013,Edmonton F&S,947
1/1/18,47013,Fontana,131
1/1/18,47013,Great Lakes CC,146
1/1/18,47013,Houston F&S,725
1/1/18,47013,Linden,134
1/1/18,47013,Sacramento Main,250
1/1/18,47013,Seattle F&S,523
1/1/18,47013,USD Region Offices,1
1/1/18,47013,Vancouver F&S,438
1/1/18,47016,Atlanta F&S,80
1/1/18,47016,Baltimore F&S,94
1/1/18,47016,Edmonton F&S,673
1/1/18,47016,Fontana,113
1/1/18,47016,Great Lakes CC,14
1/1/18,47016,Houston F&S,544
1/1/18,47016,Linden,108
1/1/18,47016,Sacramento Main,243
1/1/18,47016,Seattle F&S,157
1/1/18,47016,USD Region Offices,2
1/1/18,47016,Vancouver F&S,326
1/1/18,47100,Atlanta F&S,28
1/1/18,47100,Baltimore F&S,178
1/1/18,47100,Edmonton F&S,1162
1/1/18,47100,Fontana,172
1/1/18,47100,Great Lakes CC,66
1/1/18,47100,Houston F&S,1393
1/1/18,47100,Linden,113
1/1/18,47100,Sacramento Main,170
1/1/18,47100,Seattle F&S,532
1/1/18,47100,USD Region Offices,2
1/1/18,47100,Vancouver F&S,548
1/1/18,47160,Houston F&S,101
1/1/18,47170,Houston F&S,100
1/1/18,47180,Houston F&S,200
1/1/18,47200,Edmonton F&S,192
1/1/18,47200,Vancouver F&S,204
1/1/18,47403,Houston F&S,10
1/1/18,47406,Baltimore F&S,9
1/1/18,47406,Edmonton F&S,51
1/1/18,47406,Fontana,8
1/1/18,47406,Houston F&S,1
1/1/18,47406,Linden,23
1/1/18,47406,Sacramento Main,26
1/1/18,47406,Seattle F&S,69
1/1/18,47406,USD Region Offices,15
1/1/18,47406,Vancouver F&S,20
1/1/18,47409,Atlanta F&S,25
1/1/18,47409,Baltimore F&S,38
1/1/18,47409,Edmonton F&S,36
1/1/18,47409,Houston F&S,74
1/1/18,47409,Seattle F&S,60
1/1/18,47409,USD Region Offices,5
1/1/18,47409,Vancouver F&S,20
1/1/18,47411,Edmonton F&S,5
1/1/18,47413,Atlanta F&S,19
1/1/18,47413,Edmonton F&S,30
1/1/18,47413,Fontana,10
1/1/18,47413,Houston F&S,322
1/1/18,47413,Sacramento Main,73
1/1/18,47413,Seattle F&S,34
1/1/18,47413,USD Region Offices,40
1/1/18,47413,Vancouver F&S,42
1/1/18,47416,Atlanta F&S,4
1/1/18,47416,Edmonton F&S,22
1/1/18,47416,Houston F&S,8
1/1/18,47416,Sacramento Main,10
1/1/18,47416,Seattle F&S,42
1/1/18,47416,USD Region Offices,22
1/1/18,47416,Vancouver F&S,2
1/1/18,47506,Edmonton F&S,14
1/1/18,47506,Sacramento Main,1
1/1/18,47506,USD Region Offices,77
1/1/18,47507,Houston F&S,70
1/1/18,47509,Edmonton F&S,18
1/1/18,47509,Houston F&S,206
1/1/18,47509,Linden,20
1/1/18,47509,Sacramento Main,6
1/1/18,47513,Edmonton F&S,14
1/1/18,47513,Houston F&S,124
1/1/18,47513,Sacramento Main,4
1/1/18,47513,USD Region Offices,83
1/1/18,47600,Baltimore F&S,845
1/1/18,47600,Great Lakes CC,652
1/1/18,47600,Houston F&S,5642
1/1/18,47600,Linden,275
1/1/18,47600,Sacramento Main,383
1/1/18,47600,Seattle F&S,528
1/1/18,47600,USD Region Offices,1776
1/1/18,47600,Vancouver F&S,136
1/1/18,47704,Atlanta F&S,19
1/1/18,47704,Houston F&S,24
1/1/18,47704,USD Region Offices,1
1/1/18,47706,Houston F&S,30
1/1/18,47706,USD Region Offices,12
1/1/18,47708,Houston F&S,125
1/1/18,47708,USD Region Offices,103
1/1/18,47710,Atlanta F&S,27
1/1/18,47710,Houston F&S,112
1/1/18,47710,Seattle F&S,62
1/1/18,47710,USD Region Offices,98
1/1/18,47712,Atlanta F&S,27
1/1/18,47712,Houston F&S,16
1/1/18,47712,Seattle F&S,14
1/1/18,47712,USD Region Offices,36
1/1/18,47800,Sacramento Main,928
1/1/18,47800,Seattle F&S,4750
1/1/18,47801,Houston F&S,16302
1/1/18,47801,USD Region Offices,8076
1/1/18,47802,Great Lakes CC,1229
1/1/18,47802,Houston F&S,823
1/1/18,47802,Linden,208
1/1/18,47802,USD Region Offices,7800
1/1/18,47900,Baltimore F&S,55
1/1/18,47900,Edmonton F&S,423
1/1/18,47900,Fontana,7
1/1/18,47900,Great Lakes CC,66
1/1/18,47900,Houston F&S,370
1/1/18,47900,Linden,84
1/1/18,47900,Sacramento Main,101
1/1/18,47900,Seattle F&S,237
1/1/18,47900,USD Region Offices,6
1/1/18,47900,Vancouver F&S,135
1/1/18,47950,Atlanta F&S,22
1/1/18,47950,Baltimore F&S,86
1/1/18,47950,Edmonton F&S,109
1/1/18,47950,Great Lakes CC,85
1/1/18,47950,Houston F&S,270
1/1/18,47950,Linden,40
1/1/18,47950,Sacramento Main,135
1/1/18,47950,Seattle F&S,171
1/1/18,47950,USD Region Offices,4
1/1/18,47950,Vancouver F&S,236
1/1/18,48200,Houston F&S,448
1/1/18,48200,USD Region Offices,595
1/1/18,48344,Toronto F&S,4
1/1/18,100321,Fontana,30
1/1/18,100451,Baltimore F&S,2
1/1/18,100451,Fontana,2
1/1/18,100451,Great Lakes CC,12
1/1/18,100451,Toronto F&S,2
1/1/18,111100,USD Region Offices,386
1/1/18,111150,USD Region Offices,14
1/1/18,111350,USD Region Offices,224
1/1/18,121000,Toronto F&S,72
1/1/18,121003,Toronto F&S,28
1/1/18,121004,Fontana,112
1/1/18,121004,Toronto F&S,684
1/1/18,121004,USD Region Offices,8
1/1/18,173776,Baltimore F&S,442
1/1/18,197332,Toronto F&S,4
1/1/18,200600,Toronto F&S,124
1/1/18,212100,Toronto F&S,159
1/1/18,212100,USD Region Offices,4
1/1/18,227001,Baltimore F&S,7
1/1/18,227001,Fontana,12
1/1/18,230000,Toronto F&S,490
1/1/18,230004,Toronto F&S,1650
1/1/18,230010,Toronto F&S,1878
1/1/18,230050,Toronto F&S,3718
1/1/18,230100,Edmonton F&S,1263
1/1/18,230100,Montreal F&S,529
1/1/18,230100,Toronto F&S,203
1/1/18,230111,Toronto F&S,6044
1/1/18,230120,Edmonton F&S,169
1/1/18,230120,Montreal F&S,316
1/1/18,230120,Toronto F&S,360
1/1/18,230150,Edmonton F&S,269
1/1/18,230150,Toronto F&S,373
1/1/18,230200,Toronto F&S,594
1/1/18,230300,Toronto F&S,22
1/1/18,230350,Toronto F&S,36
1/1/18,230600,Montreal F&S,16
1/1/18,230600,Toronto F&S,381
1/1/18,234016,Toronto F&S,2878
1/1/18,234025,Toronto F&S,510
1/1/18,234025,USD Region Offices,116
1/1/18,234033,Sacramento Main,221
1/1/18,234033,USD Region Offices,168
1/1/18,234041,Toronto F&S,2504
1/1/18,234050,Toronto F&S,180
1/1/18,234100,Montreal F&S,56
1/1/18,234100,Toronto F&S,200
1/1/18,234120,Toronto F&S,24
1/1/18,234150,Toronto F&S,214
1/1/18,234200,Toronto F&S,280
1/1/18,234600,Montreal F&S,37
1/1/18,234600,Toronto F&S,226
1/1/18,238043,Edmonton F&S,1
1/1/18,238043,Montreal F&S,1
1/1/18,238043,Toronto F&S,1585
1/1/18,238044,Toronto F&S,324
1/1/18,238045,Edmonton F&S,2
1/1/18,238045,Toronto F&S,139
1/1/18,238050,Montreal F&S,21
1/1/18,238050,Toronto F&S,1207
1/1/18,238060,Toronto F&S,76
1/1/18,239015,Toronto F&S,100
1/1/18,241400,Fontana,12
1/1/18,241612,Toronto F&S,2660
1/1/18,241670,Toronto F&S,594
1/1/18,243060,Toronto F&S,239
1/1/18,249035,Toronto F&S,400
1/1/18,249037,Toronto F&S,16
1/1/18,252070,Edmonton F&S,855
1/1/18,252070,Fontana,6
1/1/18,252070,Houston F&S,464
1/1/18,252070,Montreal F&S,769
1/1/18,252070,Toronto F&S,10977
1/1/18,252070,USD Region Offices,76
1/1/18,253212,Fontana,21
1/1/18,253212,USD Region Offices,8
1/1/18,260000,Toronto F&S,4
1/1/18,260505,Toronto F&S,252
1/1/18,260505,USD Region Offices,16
1/1/18,302020,Toronto F&S,180
1/1/18,302022,Toronto F&S,176
1/1/18,306001,Great Lakes CC,100
1/1/18,306002,Baltimore F&S,18
1/1/18,306002,Great Lakes CC,21
1/1/18,306002,USD Region Offices,4
1/1/18,306020,Toronto F&S,96
1/1/18,306027,Toronto F&S,174
1/1/18,306032,Edmonton F&S,70
1/1/18,306032,Montreal F&S,2
1/1/18,306032,Toronto F&S,364
1/1/18,306054,Toronto F&S,40
1/1/18,306059,Edmonton F&S,19
1/1/18,306059,Toronto F&S,30
1/1/18,306072,Toronto F&S,100
1/1/18,331000,Montreal F&S,40
1/1/18,331000,Toronto F&S,116
1/1/18,331009,Toronto F&S,212
1/1/18,331010,Toronto F&S,198
1/1/18,331020,Toronto F&S,4
1/1/18,333002,Toronto F&S,202
1/1/18,333003,Toronto F&S,268
1/1/18,333004,Toronto F&S,483
1/1/18,333005,Toronto F&S,248
1/1/18,333007,Toronto F&S,4
1/1/18,333008,Toronto F&S,55
1/1/18,333008,USD Region Offices,424
1/1/18,333009,Toronto F&S,93
1/1/18,333009,USD Region Offices,396
1/1/18,333010,Toronto F&S,228
1/1/18,333011,Toronto F&S,473
1/1/18,333011,USD Region Offices,6
1/1/18,333012,Toronto F&S,62
1/1/18,333012,USD Region Offices,408
1/1/18,333013,Seattle F&S,4
1/1/18,333013,Toronto F&S,37
1/1/18,333013,USD Region Offices,28
1/1/18,333014,Toronto F&S,396
1/1/18,333016,Toronto F&S,426
1/1/18,335126,Toronto F&S,34
1/1/18,335130,Toronto F&S,120
1/1/18,335148,Toronto F&S,8
1/1/18,335153,Toronto F&S,594
1/1/18,335166,Toronto F&S,10
1/1/18,335169,Toronto F&S,12
1/1/18,335176,Toronto F&S,8
1/1/18,335182,Toronto F&S,8
1/1/18,335190,Toronto F&S,2
1/1/18,335202,Toronto F&S,14
1/1/18,335226,Toronto F&S,314
1/1/18,335240,Toronto F&S,28
1/1/18,335245,Toronto F&S,32
1/1/18,335250,Toronto F&S,24
1/1/18,335255,Toronto F&S,36
1/1/18,335255,USD Region Offices,8
1/1/18,335260,Toronto F&S,16
1/1/18,336000,Toronto F&S,32
1/1/18,336000,USD Region Offices,40
1/1/18,336039,Toronto F&S,32
1/1/18,336049,Toronto F&S,944
1/1/18,336050,Toronto F&S,464
1/1/18,336051,Toronto F&S,6040
1/1/18,336052,Toronto F&S,2238
1/1/18,336052,USD Region Offices,2
1/1/18,336054,Toronto F&S,644
1/1/18,336055,Montreal F&S,18
1/1/18,336055,Toronto F&S,100
1/1/18,336062,Toronto F&S,174
1/1/18,336065,Toronto F&S,312
1/1/18,336067,Toronto F&S,242
1/1/18,336076,Toronto F&S,32
1/1/18,336077,Toronto F&S,8
1/1/18,336081,Toronto F&S,24
1/1/18,336084,Toronto F&S,28
1/1/18,336091,Toronto F&S,72
1/1/18,336094,Toronto F&S,112
1/1/18,336202,Toronto F&S,16
1/1/18,336204,Toronto F&S,4
1/1/18,336210,Toronto F&S,24
1/1/18,336218,Toronto F&S,2
1/1/18,336222,Toronto F&S,14
1/1/18,336226,Toronto F&S,10
1/1/18,338000,USD Region Offices,6
1/1/18,338001,USD Region Offices,4
1/1/18,338002,Toronto F&S,174
1/1/18,338071,Toronto F&S,134
1/1/18,338100,Toronto F&S,16
1/1/18,338101,Toronto F&S,4
1/1/18,338102,Toronto F&S,4
1/1/18,338103,Toronto F&S,4
1/1/18,338109,Toronto F&S,16
1/1/18,338109,USD Region Offices,2
1/1/18,338114,Toronto F&S,6
1/1/18,338116,Toronto F&S,18
1/1/18,338120,Toronto F&S,10
1/1/18,338121,Toronto F&S,10
1/1/18,338122,Toronto F&S,78
1/1/18,338122,USD Region Offices,4
1/1/18,338123,Toronto F&S,74
1/1/18,338123,USD Region Offices,4
1/1/18,338124,Toronto F&S,96
1/1/18,338125,Toronto F&S,96
1/1/18,338136,Toronto F&S,9
1/1/18,338150,Toronto F&S,130
1/1/18,338150,USD Region Offices,10
1/1/18,338229,Toronto F&S,66
1/1/18,338229,USD Region Offices,8
1/1/18,338239,Toronto F&S,150
1/1/18,338261,USD Region Offices,28
1/1/18,338263,Toronto F&S,16
1/1/18,338263,USD Region Offices,12
1/1/18,338267,USD Region Offices,16
1/1/18,338273,Toronto F&S,16
1/1/18,338273,USD Region Offices,84
1/1/18,339000,Toronto F&S,174
1/1/18,339005,Toronto F&S,93
1/1/18,339024,Seattle F&S,6
1/1/18,339024,Toronto F&S,804
1/1/18,339026,Toronto F&S,146
1/1/18,339030,Seattle F&S,6
1/1/18,339030,Toronto F&S,710
1/1/18,339044,Toronto F&S,14
1/1/18,339080,Toronto F&S,181
1/1/18,408780,Baltimore F&S,9
1/1/18,420000,Baltimore F&S,510
1/1/18,446000,Toronto F&S,2
1/1/18,446033,Toronto F&S,2
1/1/18,446044,Toronto F&S,1
1/1/18,446055,Toronto F&S,3
1/1/18,448000,Toronto F&S,178
1/1/18,448010,Toronto F&S,40
1/1/18,448227,Toronto F&S,33
1/1/18,450617,Toronto F&S,8
1/1/18,450764,Toronto F&S,2
1/1/18,450786,Toronto F&S,2
1/1/18,452053,Toronto F&S,4
1/1/18,453437,Toronto F&S,2
1/1/18,458175,Toronto F&S,12
1/1/18,458197,Toronto F&S,4
1/1/18,458201,Toronto F&S,9
1/1/18,458223,Toronto F&S,5
1/1/18,458245,Toronto F&S,2
1/1/18,464600,Toronto F&S,96
1/1/18,465410,Baltimore F&S,30
1/1/18,465410,Toronto F&S,6
1/1/18,467898,Toronto F&S,46
1/1/18,469566,Baltimore F&S,6112
1/1/18,469566,Linden,12
1/1/18,470002,Baltimore F&S,79
1/1/18,470013,Baltimore F&S,23
1/1/18,470013,Linden,1
1/1/18,470024,Baltimore F&S,69
1/1/18,470035,Baltimore F&S,61
1/1/18,470046,Baltimore F&S,66
1/1/18,470046,Linden,1
1/1/18,470057,Baltimore F&S,61
1/1/18,470881,Baltimore F&S,26
1/1/18,470892,Baltimore F&S,81
1/1/18,470930,Baltimore F&S,128
1/1/18,475781,Baltimore F&S,128
1/1/18,475910,Baltimore F&S,3
1/1/18,479264,Baltimore F&S,5622
1/1/18,479264,Linden,6
1/1/18,485435,Baltimore F&S,40
1/1/18,485435,Linden,2
1/1/18,487673,Baltimore F&S,6
1/1/18,487673,Toronto F&S,4
1/1/18,489000,Baltimore F&S,1706
1/1/18,489000,Linden,6
1/1/18,506463,Baltimore F&S,197
1/1/18,506463,Linden,8
1/1/18,506555,Baltimore F&S,16
1/1/18,525759,Toronto F&S,4
1/1/18,525760,Toronto F&S,10
1/1/18,525781,Toronto F&S,4
1/1/18,525792,Toronto F&S,9
1/1/18,525829,Toronto F&S,7
1/1/18,525840,Toronto F&S,2
1/1/18,525851,Toronto F&S,1
1/1/18,530156,Toronto F&S,10
1/1/18,531312,Baltimore F&S,222
1/1/18,531312,Linden,2
1/1/18,531481,Toronto F&S,82
1/1/18,531551,Baltimore F&S,63
1/1/18,532188,Toronto F&S,1
1/1/18,533561,Toronto F&S,2
1/1/18,534040,Toronto F&S,1
1/1/18,534990,Toronto F&S,2
1/1/18,535001,Toronto F&S,1
1/1/18,535012,Toronto F&S,1
1/1/18,547165,Toronto F&S,1
1/1/18,548023,Toronto F&S,16
1/1/18,548480,Atlanta F&S,1
1/1/18,548480,Baltimore F&S,246
1/1/18,548480,Edmonton F&S,4
1/1/18,548480,Fontana,40
1/1/18,548480,Great Lakes CC,166
1/1/18,548480,Houston F&S,9
1/1/18,548480,Linden,172
1/1/18,548480,Seattle F&S,3
1/1/18,548480,Tampa F&S,2
1/1/18,548480,USD Region Offices,110
1/1/18,553689,Baltimore F&S,52
1/1/18,553689,Great Lakes CC,15
1/1/18,553689,Linden,19
1/1/18,553689,Montreal F&S,5
1/1/18,553689,Toronto F&S,3
1/1/18,553689,USD Region Offices,2
1/1/18,565103,Toronto F&S,2
1/1/18,565114,Toronto F&S,1
1/1/18,566494,Baltimore F&S,7
1/1/18,566509,Baltimore F&S,3
1/1/18,566509,Linden,7
1/1/18,566509,USD Region Offices,8
1/1/18,566667,Toronto F&S,4
1/1/18,568081,Toronto F&S,1
1/1/18,568357,Toronto F&S,4
1/1/18,575603,Baltimore F&S,50
1/1/18,583508,Baltimore F&S,2
1/1/18,583519,Baltimore F&S,66
1/1/18,583520,Baltimore F&S,74
1/1/18,583520,Linden,1
1/1/18,583530,Baltimore F&S,109
1/1/18,587252,Toronto F&S,1
1/1/18,587377,Baltimore F&S,6
1/1/18,590725,Edmonton F&S,187
1/1/18,590725,Great Lakes CC,200
1/1/18,590725,Houston F&S,400
1/1/18,600016,Linden,3
1/1/18,600035,Baltimore F&S,50
1/1/18,600035,Toronto F&S,2
1/1/18,600295,Baltimore F&S,33
1/1/18,600295,Great Lakes CC,62
1/1/18,600295,Linden,53
1/1/18,600304,Baltimore F&S,32
1/1/18,600304,Great Lakes CC,51
1/1/18,600304,Linden,53
1/1/18,600306,Baltimore F&S,32
1/1/18,600306,Great Lakes CC,141
1/1/18,600306,Linden,87
1/1/18,600309,Baltimore F&S,32
1/1/18,600309,Great Lakes CC,120
1/1/18,600309,Linden,23
1/1/18,600310,Baltimore F&S,44
1/1/18,600310,Great Lakes CC,155
1/1/18,600310,Linden,40
1/1/18,600311,Baltimore F&S,32
1/1/18,600311,Great Lakes CC,56
1/1/18,600311,Linden,45
1/1/18,600313,Baltimore F&S,29
1/1/18,600313,Great Lakes CC,106
1/1/18,600313,Linden,41
1/1/18,600320,Baltimore F&S,33
1/1/18,600320,Great Lakes CC,56
1/1/18,600320,Linden,54
1/1/18,600327,Baltimore F&S,31
1/1/18,600327,Great Lakes CC,65
1/1/18,600327,Linden,51
1/1/18,600344,Baltimore F&S,33
1/1/18,600344,Great Lakes CC,66
1/1/18,600344,Linden,116
1/1/18,600365,Baltimore F&S,32
1/1/18,600365,Great Lakes CC,56
1/1/18,600365,Linden,49
1/1/18,600368,Baltimore F&S,32
1/1/18,600368,Great Lakes CC,88
1/1/18,600368,Linden,50
1/1/18,600378,Baltimore F&S,33
1/1/18,600378,Great Lakes CC,44
1/1/18,600378,Linden,47
1/1/18,600386,Baltimore F&S,69
1/1/18,600386,Great Lakes CC,209
1/1/18,600386,Linden,512
1/1/18,600390,Baltimore F&S,32
1/1/18,600390,Great Lakes CC,34
1/1/18,600390,Linden,20
1/1/18,600668,Linden,71
1/1/18,600669,Linden,56
1/1/18,600670,Linden,56
1/1/18,600677,Linden,15
1/1/18,600678,Baltimore F&S,32
1/1/18,600678,Great Lakes CC,49
1/1/18,600678,USD Region Offices,13
1/1/18,600682,Linden,50
1/1/18,600705,Linden,62
1/1/18,600709,Linden,158
1/1/18,600710,Linden,157
1/1/18,600712,Linden,113
1/1/18,600719,Linden,56
1/1/18,600814,Toronto F&S,2
1/1/18,601210,Toronto F&S,1
1/1/18,601225,Baltimore F&S,713
1/1/18,601225,Linden,319
1/1/18,601225,Sacramento Main,160
1/1/18,601225,Toronto F&S,2
1/1/18,601227,Baltimore F&S,30
1/1/18,601227,Linden,12
1/1/18,601231,Baltimore F&S,320
1/1/18,601231,Linden,80
1/1/18,601425,Baltimore F&S,80
1/1/18,601445,Baltimore F&S,988
1/1/18,601450,Baltimore F&S,1117
1/1/18,601450,Linden,32
1/1/18,601733,Toronto F&S,1
1/1/18,602042,Baltimore F&S,10
1/1/18,602401,Toronto F&S,4
